user_id,total_listens,daily_listen_rate,night_listen_ratio,artist_diversity,tenure_days,churn_risk_percent
22135,638,25.52,0.1458,0.5313,25,0.76
23450,767,26.45,0.3168,0.1199,29,0.76
32639,617,22.04,0.2156,0.2723,28,0.76
40788,527,18.17,0.37,0.3112,29,0.76
55804,1913,68.32,0.0047,0.0868,28,0.76
81749,695,24.82,0.3525,0.3151,28,0.76
87571,570,21.92,0.0018,0.4561,26,0.76
46078,476,17.0,0.1492,0.063,28,0.76
23480,858,30.64,0.7599,0.4277,28,0.76
31890,1747,62.39,0.1471,0.1265,28,0.76
62622,846,30.21,0.0118,0.6099,28,0.76
88982,31145,39.37,0.3074,0.0206,791,1.74
32663,2410,86.07,0.0842,0.1643,28,0.76
38268,2004,71.57,0.0544,0.1482,28,0.76
72984,72,2.77,0.25,0.3472,26,0.99
82911,2262,80.79,0.0659,0.271,28,0.76
66,1600,57.14,0.4094,0.36,28,0.76
48935,230,10.45,0.0,0.1826,22,0.72
74083,825,29.46,0.0145,0.0764,28,0.76
55277,1001,35.75,0.1309,0.3766,28,0.76
61500,1050,42.0,0.4171,0.5257,25,0.76
26084,2146,76.64,0.1808,0.1603,28,0.76
72968,516,18.43,0.1047,0.3547,28,0.76
40808,2048,73.14,0.5659,0.0273,28,0.76
64340,467,18.68,0.0471,0.3833,25,0.76
43434,335,11.96,0.3224,0.3164,28,0.76
54885,864,30.86,0.4907,0.3287,28,0.76
46945,2359,84.25,0.1348,0.1505,28,0.76
74807,75,4.17,0.24,0.7733,18,0.95
61946,1359,48.54,0.245,0.1854,28,0.76
58174,332,11.86,0.5663,0.4307,28,0.76
78250,246,8.48,0.0081,0.6423,29,0.76
22669,358,13.26,0.0084,0.0922,27,0.76
38100,1109,41.07,0.4698,0.2597,27,0.76
18612,686,24.5,0.2886,0.1137,28,0.76
81866,138,7.67,0.5072,0.4348,18,0.76
74387,1960,67.59,0.0985,0.0709,29,0.76
87743,356,12.71,0.0337,0.3315,28,0.76
7572,159,5.89,0.0,0.7925,27,0.72
40765,1028,2.89,0.2198,0.2198,356,1.77
38186,551,19.68,0.0181,0.2377,28,0.76
22566,822,15.81,0.0852,0.0803,52,1.36
12985,624,21.52,0.6554,0.4423,29,0.76
28572,1676,59.86,0.2959,0.1617,28,0.76
60091,246,10.7,0.0407,0.1789,23,0.76
58630,296,10.57,0.0,0.1993,28,0.72
54068,222,9.65,0.1802,0.3063,23,0.76
88992,142,7.89,0.4085,0.2465,18,0.76
42053,198,9.0,0.2778,0.3434,22,0.76
70734,341,14.21,0.044,0.0528,24,0.76
17269,297,10.61,0.3502,0.1852,28,0.76
50326,576,20.57,0.283,0.1389,28,0.76
25107,139,12.64,0.2158,0.554,11,24.55
45322,383,13.68,0.2794,0.0783,28,0.76
40290,82,6.31,0.3902,0.6585,13,31.02
22370,113,4.04,0.0708,0.292,28,0.87
89508,1226,61.3,0.2276,0.0832,20,0.76
12609,1247,44.54,0.0497,0.1067,28,0.76
61302,168,6.22,0.0595,0.0952,27,0.76
56135,73,3.17,0.2877,0.4795,23,0.99
89449,71,3.55,0.2535,0.5634,20,0.95
90188,24459,15.54,0.3101,0.1696,1574,1.74
90764,66143,11.05,0.2582,0.1493,5988,1.74
91087,30,2.31,0.3333,0.7,13,34.93
19406,368,13.14,0.1141,0.2663,28,0.76
43266,1488,53.14,0.4274,0.0081,28,0.76
28122,176,6.29,0.3125,0.2443,28,0.76
71076,154,5.7,0.0455,0.6039,27,0.76
91888,121,13.44,0.438,0.157,9,25.11
92665,58,4.83,0.1034,0.6552,12,30.44
29329,883,31.54,0.0453,0.1031,28,0.76
34567,76,12.67,0.0921,0.6842,6,32.04
12869,76,2.81,0.3289,0.25,27,0.99
78760,43,1.59,0.0,0.4884,27,1.4
76806,90,5.0,0.3222,0.1,18,0.87
80580,602,33.44,0.4934,0.0382,18,0.76
33018,193,8.04,0.0207,0.0777,24,0.76
77562,555,20.56,0.0144,0.1099,27,0.76
18497,405,14.46,0.6642,0.0914,28,0.76
32338,293,10.46,0.2696,0.1058,28,0.76
89048,6,6.0,0.0,0.8333,1,50.01
91262,40,20.0,0.8,0.575,2,38.57
20174,18,9.0,0.5,0.7778,2,44.13
73336,51,3.4,0.0,0.1765,15,7.09
90023,12,12.0,0.0,0.8333,1,48.78
30336,8,8.0,0.0,0.5,1,48.45
38212,1,1.0,0.0,1.0,1,54.16
6946,3,3.0,0.0,1.0,1,50.02
93202,1,1.0,1.0,1.0,1,54.88
71696,1,1.0,0.0,1.0,1,54.16
62830,232,8.29,0.0,0.0302,28,0.72
92847,4,4.0,0.0,1.0,1,50.79
15803,15,1.25,0.0,0.2,12,36.75
43983,8,0.62,0.625,0.5,13,33.55
60968,2,2.0,0.5,1.0,1,53.86
90097,3,3.0,1.0,1.0,1,52.39
25634,79,3.95,0.1519,0.038,20,0.95
32877,1,1.0,0.0,1.0,1,54.16
76705,5,1.67,0.6,0.4,3,46.44
89746,2,2.0,0.5,1.0,1,53.86
39925,843,30.11,0.2633,0.2491,28,0.76
71177,3494,120.48,0.0458,0.3452,29,0.8
84447,232,8.59,0.6983,0.4267,27,0.76
72852,758,27.07,0.314,0.434,28,0.76
90258,3927,231.0,0.3349,0.2916,17,0.8
16932,174,7.57,0.0172,0.2414,23,0.76
34562,468,16.71,0.1581,0.5791,28,0.76
65315,2703,93.21,0.1706,0.1565,29,0.76
70800,647,23.96,0.2705,0.5564,27,0.76
79207,2192,75.59,0.4193,0.1469,29,0.76
82702,3273,116.89,0.2777,0.1668,28,0.8
48729,177,6.32,0.209,0.3955,28,0.76
30036,1429,51.04,0.2155,0.515,28,0.76
45087,352,12.57,0.2017,0.5341,28,0.76
20736,367,45.88,0.1798,0.3079,8,23.59
36944,495,17.68,0.4081,0.5192,28,0.76
58285,767,27.39,0.0417,0.704,28,0.76
34293,729,27.0,0.2963,0.465,27,0.76
89594,743,29.72,0.2544,0.2934,25,0.76
46838,2046,73.07,0.0601,0.2884,28,0.76
67377,144,5.14,0.0764,0.7361,28,0.76
71718,743,27.52,0.323,0.4657,27,0.76
36920,666,22.97,0.6652,0.4429,29,0.76
84659,431,14.86,0.6125,0.5476,29,0.76
92667,139,19.86,0.2302,0.2662,7,24.24
43740,1129,40.32,0.574,0.2604,28,0.76
26285,202,8.78,0.802,0.1782,23,0.76
36310,319,11.39,0.0157,0.1223,28,0.76
45432,680,24.29,0.0574,0.2235,28,0.76
47636,409,14.61,0.1296,0.1932,28,0.76
38137,972,44.18,0.3138,0.0545,22,0.76
44100,506,18.74,0.3775,0.6107,27,0.76
70074,1416,50.57,0.4492,0.262,28,0.76
9210,249,8.89,0.6466,0.4819,28,0.76
49446,760,28.15,0.1855,0.2882,27,0.76
42529,1101,37.97,0.178,0.1644,29,0.76
83915,728,28.0,0.0824,0.0989,26,0.76
74612,576,20.57,0.408,0.1024,28,0.76
87337,694,24.79,0.0288,0.4121,28,0.76
43416,178,6.85,0.2022,0.4157,26,0.76
80548,452,16.14,0.2566,0.4381,28,0.76
88536,158,4.05,0.4051,0.5127,39,1.33
75762,424,14.62,0.0943,0.2358,29,0.76
64951,483,17.25,0.5859,0.5031,28,0.76
47599,1628,58.14,0.5252,0.0915,28,0.76
37957,268,9.57,0.0672,0.1493,28,0.76
26435,1074,39.78,0.0354,0.2831,27,0.76
3427,1261,43.48,0.437,0.5059,29,0.76
68735,1536,52.97,0.4779,0.1523,29,0.76
68604,124,5.9,0.3387,0.3871,21,0.76
22963,372,13.29,0.4973,0.2231,28,0.76
21190,980,35.0,0.0,0.3327,28,0.72
38582,1407,48.52,0.231,0.0746,29,0.76
20913,171,6.11,0.0468,0.3099,28,0.76
36600,204,8.5,0.2794,0.6029,24,0.76
39757,522,18.64,0.7854,0.2203,28,0.76
81590,329,11.75,0.1185,0.2492,28,0.76
74025,388,14.92,0.1907,0.2345,26,0.76
84164,6,0.32,0.5,1.0,19,2.66
89412,1977,94.14,0.3313,0.0774,21,0.76
7241,1129,40.32,0.0903,0.2914,28,0.76
72519,122,5.3,0.1475,0.5246,23,0.76
60911,44,11.0,0.2273,0.6136,4,37.85
83652,241,10.95,0.6515,0.6639,22,0.76
67909,383,13.68,0.5614,0.2219,28,0.76
31682,579,20.68,0.1589,0.1192,28,0.76
18623,907,32.39,0.1687,0.0375,28,0.76
53681,541,20.81,0.0092,0.451,26,0.76
93119,24,12.0,0.0,0.9583,2,44.41
92379,31769,14.76,0.3415,0.3023,2152,11.37
83308,27,1.0,0.0,0.9259,27,2.15
90173,3443,0.69,0.1685,0.2582,4977,6.9
75678,128,9.85,0.0547,0.5859,13,24.8
82015,331,15.76,0.0,0.0876,21,0.72
84059,73,3.65,0.0274,0.4384,20,0.95
64287,172,6.88,0.0,0.186,25,0.72
56545,53,2.3,0.1509,0.1887,23,1.07
27265,28,3.11,0.5714,0.9643,9,37.12
74422,107,3.82,0.1589,0.5327,28,0.87
14829,83,3.07,0.8193,0.5542,27,0.99
88346,370,1.26,0.0568,0.4081,294,6.47
77211,1125,40.18,0.0062,0.3084,28,0.76
44027,56,2.07,0.5,0.6071,27,1.07
92564,75,37.5,0.04,0.32,2,34.35
88009,63,15.75,0.4286,0.2222,4,31.6
10137,114,4.56,0.0,0.2807,25,0.76
34356,240,8.89,0.2125,0.0625,27,0.76
14101,182,11.38,0.0,0.0934,16,6.98
55528,19,0.9,0.1579,0.5263,21,2.17
86733,24,24.0,0.0,1.0,1,47.36
91,66,5.08,0.3182,0.1818,13,30.95
50909,14,14.0,0.0,0.9286,1,47.67
21168,11,11.0,0.0,0.7273,1,48.28
91222,42,5.25,0.0,0.119,8,39.26
87728,422,15.07,0.0,0.0308,28,0.72
85403,268,9.57,0.2761,0.041,28,0.76
47322,14,0.52,0.0,0.2143,27,2.43
81014,245,8.75,0.0,0.0449,28,0.72
23274,27,27.0,0.0,0.3704,1,46.99
89672,1,1.0,1.0,1.0,1,54.88
88618,2,2.0,1.0,1.0,1,54.71
84649,8,0.8,0.0,0.25,10,36.22
88208,2,2.0,0.0,0.5,1,51.7
88912,3,3.0,0.0,0.6667,1,48.06
84695,1,1.0,0.0,1.0,1,54.16
41376,14,4.67,0.0,0.1429,3,42.0
89113,1,1.0,0.0,1.0,1,54.16
36185,1,1.0,0.0,1.0,1,54.16
89195,1,1.0,0.0,1.0,1,54.16
3762,3031,104.52,0.4447,0.0653,29,0.76
10030,3320,118.57,0.0605,0.2605,28,0.8
14166,8295,296.25,0.244,0.0556,28,0.8
45997,262,10.92,0.3053,0.7176,24,0.76
46576,3257,112.31,0.2082,0.1937,29,0.8
69894,1916,68.43,0.3413,0.12,28,0.76
79482,1265,45.18,0.17,0.2126,28,0.76
17129,427,15.25,0.377,0.5059,28,0.76
26290,1073,38.32,0.2134,0.3001,28,0.76
37554,1212,43.29,0.0627,0.2739,28,0.76
58133,1328,47.43,0.0241,0.3456,28,0.76
73357,1320,47.14,0.0,0.1553,28,0.72
84396,3395,117.07,0.271,0.1744,29,0.8
45678,678,24.21,0.0737,0.3112,28,0.76
53456,2228,79.57,0.0974,0.2127,28,0.76
58927,1130,40.36,0.2292,0.485,28,0.76
80508,1053,37.61,0.4758,0.2384,28,0.76
80952,176,6.29,0.1193,0.2841,28,0.76
54218,46,1.64,0.7609,0.8043,28,1.44
88059,2228,74.27,0.3568,0.1136,30,0.76
56903,2034,72.64,0.5959,0.2355,28,0.76
79887,252,9.0,0.3095,0.4524,28,0.76
8830,4901,175.04,0.1924,0.1204,28,0.8
67608,131,5.04,0.1908,0.7023,26,0.76
77572,333,11.89,0.8859,0.1562,28,0.76
27678,823,28.38,0.2539,0.2442,29,0.76
90804,114078,31.6,0.3081,0.0354,3610,1.74
17456,76,2.71,0.2895,0.2237,28,0.99
26235,81,3.86,0.6049,0.7654,21,0.95
38797,1300,46.43,0.1723,0.2808,28,0.76
50032,581,22.35,0.1308,0.1256,26,0.76
16249,362,13.41,0.2624,0.4088,27,0.76
31443,625,22.32,0.1616,0.544,28,0.76
38606,60,60.0,0.5167,0.9,1,36.91
42245,826,28.48,0.1804,0.1937,29,0.76
32979,364,13.0,0.1896,0.4973,28,0.76
33825,235,8.39,0.2681,0.5149,28,0.76
24851,139,0.12,0.0144,0.3309,1130,13.04
42556,289,13.76,0.0,0.5848,21,0.72
86524,439,15.68,0.779,0.4692,28,0.76
82322,534,24.27,0.0318,0.1667,22,0.76
19068,25,25.0,0.0,0.88,1,47.77
41903,420,15.56,0.3024,0.1976,27,0.76
82839,894,31.93,0.2461,0.3233,28,0.76
23527,344,17.2,0.2122,0.1744,20,0.76
13499,303,12.12,0.0594,0.2739,25,0.76
81359,483,17.25,0.3478,0.3706,28,0.76
11403,951,32.79,0.225,0.429,29,0.76
72729,454,16.21,0.5242,0.5881,28,0.76
38135,1474,50.83,0.4057,0.2273,29,0.76
41427,229,8.18,0.6419,0.1878,28,0.76
85321,507,17.48,0.0039,0.2032,29,0.76
30355,109,4.95,0.4312,0.1193,22,0.8
21789,266,11.08,0.6579,0.3496,24,0.76
39672,1573,56.18,0.4145,0.0814,28,0.76
37250,506,18.74,0.0711,0.1423,27,0.76
72476,283,10.11,0.1943,0.477,28,0.76
3938,898,34.54,0.1247,0.284,26,0.76
30101,2436,84.0,0.2525,0.2759,29,0.76
79103,535,22.29,0.4037,0.2673,24,0.76
80287,463,16.54,0.3153,0.108,28,0.76
43193,155,6.46,0.0323,0.0968,24,0.76
77445,416,14.34,0.4327,0.2596,29,0.76
53310,935,44.52,0.1979,0.2535,21,0.76
34207,420,15.56,0.0119,0.1738,27,0.76
45781,1536,52.97,0.5221,0.0306,29,0.76
74,51,2.13,0.0588,0.6471,24,1.07
67521,344,19.11,0.0465,0.5174,18,0.76
46507,76,2.92,0.5263,0.3553,26,0.99
85463,75,10.71,0.0267,0.68,7,32.18
78084,305,11.3,0.0197,0.5574,27,0.76
92467,64,10.67,0.5781,0.7188,6,32.66
31369,809,28.89,0.0,0.0766,28,0.72
24235,97,3.46,0.0,0.7732,28,0.88
49719,57,4.07,0.2807,0.8596,14,7.45
16915,326,11.64,0.0245,0.1503,28,0.76
11191,21,1.05,0.0476,0.9048,20,2.17
28405,998,35.64,0.0,0.0471,28,0.72
91656,165,0.26,0.3152,0.5333,635,11.0
1618,45,1.73,0.4,0.2222,26,1.44
75552,11,11.0,0.0,0.8182,1,48.39
19210,14,14.0,1.0,0.9286,1,49.03
92371,53643,7.72,0.4593,0.0922,6946,1.74
10927,115,4.79,0.0087,0.287,24,0.8
52185,209,7.74,0.3254,0.3493,27,0.76
39502,121,4.48,0.3636,0.3388,27,0.76
32296,400,14.29,0.82,0.1225,28,0.76
33656,171,6.11,0.3392,0.3216,28,0.76
29060,44,2.1,1.0,0.1136,21,1.62
28862,4,4.0,1.0,1.0,1,52.99
30860,69,3.29,0.7971,0.2899,21,0.99
35464,13,2.6,0.0,0.9231,5,44.19
34563,37,0.2,0.1892,0.6757,184,20.73
75671,23,1.1,0.0435,0.2174,21,2.17
92225,6,6.0,1.0,0.3333,1,50.59
16378,8,0.89,1.0,0.25,9,36.61
92073,1,1.0,0.0,1.0,1,54.16
92436,1,1.0,0.0,1.0,1,54.16
65357,4,0.33,0.0,1.0,12,41.49
38836,4,4.0,0.0,0.25,1,45.98
20031,6,0.32,0.6667,0.6667,19,2.85
42012,42,4.2,0.2143,0.0476,10,38.49
82236,4,0.25,0.0,1.0,16,4.84
54028,1,1.0,1.0,1.0,1,54.88
89840,1,1.0,0.0,1.0,1,54.16
93024,1,1.0,0.0,1.0,1,54.16
93804,3,3.0,0.0,0.3333,1,46.48
13517,793,28.32,0.6797,0.5322,28,0.76
20607,194273,33.71,0.3429,0.1322,5763,1.74
68460,1450,72.5,0.2938,0.1097,20,0.76
82856,850,30.36,0.1235,0.4012,28,0.76
85572,358,12.79,0.4134,0.3994,28,0.76
36449,813,29.04,0.31,0.4563,28,0.76
38233,1784,63.71,0.4759,0.2035,28,0.76
46631,1016,37.63,0.0197,0.1083,27,0.76
56217,357,12.75,0.1092,0.3585,28,0.76
46347,1314,46.93,0.3029,0.5723,28,0.76
56811,447,17.19,0.0604,0.3714,26,0.76
80089,625,24.04,0.472,0.336,26,0.76
69976,56,4.31,0.2143,0.5179,13,30.26
11121,647,23.11,0.6368,0.5425,28,0.76
17959,386,13.79,0.0648,0.3161,28,0.76
38145,2513,86.66,0.1425,0.1608,29,0.76
61687,2847,101.68,0.3112,0.0934,28,0.76
87482,188,18.8,0.0,0.9362,10,24.55
58807,1461,52.18,0.1027,0.2423,28,0.76
37912,74,3.52,0.4189,0.4189,21,0.95
87329,1123,40.11,0.0579,0.4292,28,0.76
44457,1221,43.61,0.2326,0.2735,28,0.76
73944,848,31.41,0.033,0.3856,27,0.76
55560,196,7.26,0.3878,0.4388,27,0.76
27204,143,6.22,0.1748,0.2028,23,0.76
52387,113,7.06,0.0442,0.5929,16,9.07
15036,736,25.38,0.1101,0.5041,29,0.76
33029,1659,59.25,0.689,0.0549,28,0.76
38139,1020,35.17,0.0873,0.3971,29,0.76
71002,1871,66.82,0.0,0.1796,28,0.72
13976,116,4.46,0.0,0.069,26,0.76
23438,311,11.11,0.0193,0.4437,28,0.76
18005,859,26.03,0.3027,0.0501,33,1.14
80495,508,28.22,0.0748,0.498,18,0.76
43817,1570,54.14,0.3076,0.0529,29,0.76
85095,145,5.18,0.3448,0.3448,28,0.76
28953,1432,51.14,0.3108,0.2214,28,0.76
35557,1471,50.72,0.5629,0.153,29,0.76
87510,321,11.46,0.0062,0.296,28,0.76
40956,214,7.93,0.0561,0.5935,27,0.76
44828,1532,54.71,0.28,0.171,28,0.76
88946,6281,5.64,0.1669,0.1498,1114,1.4
33926,290,10.74,0.1138,0.2448,27,0.76
26139,1226,49.04,0.314,0.5612,25,0.76
57004,100,5.26,0.03,0.54,19,0.8
37745,183,7.63,0.3716,0.6175,24,0.76
77318,775,29.81,0.8929,0.1161,26,0.76
24864,2803,0.39,0.2786,0.2851,7146,7.11
4270,106,4.24,0.0,0.5189,25,0.76
42768,1596,57.0,0.0833,0.0677,28,0.76
25725,623,23.07,0.0626,0.4414,27,0.76
50082,50,3.13,0.1,0.2,16,8.91
67003,81,4.05,0.2346,0.321,20,0.95
36012,158,5.85,0.5823,0.6582,27,0.76
41616,810,28.93,0.3333,0.0605,28,0.76
41993,56,2.0,0.0714,0.3214,28,1.07
90184,61953,8.97,0.4465,0.1327,6905,1.74
79726,12,0.52,0.0,0.1667,23,2.43
52305,83,2.96,0.3012,0.3494,28,0.99
45937,264,17.6,0.1402,0.0265,15,6.98
26026,780,28.89,0.0167,0.0526,27,0.76
45775,216,12.0,0.1019,0.287,18,0.76
20646,302,14.38,0.3311,0.1556,21,0.76
92325,60276,39.29,0.309,0.1102,1534,1.74
2234,77,2.85,0.0,0.2987,27,0.95
45964,20,0.77,0.3,0.6,26,2.46
79623,10,0.45,0.9,0.5,22,2.46
34599,312,11.14,0.0545,0.4327,28,0.76
50525,863,29.76,0.4079,0.0556,29,0.76
6060,152,6.91,0.5263,0.0789,22,0.76
52942,4,4.0,0.0,0.5,1,49.57
9755,10,10.0,0.0,0.2,1,45.59
92168,75,4.41,0.4267,0.5733,17,0.87
9465,9,1.5,0.2222,0.8889,6,43.3
48151,1,1.0,0.0,1.0,1,54.16
88376,7,7.0,0.0,0.8571,1,48.42
93099,23,23.0,0.0,0.4348,1,46.98
42709,31,2.58,0.0,0.8387,12,36.46
21080,24,24.0,0.0,0.1667,1,44.98
44596,15,0.56,0.0,0.8,27,2.44
80150,3,1.0,1.0,1.0,3,50.25
17515,9,3.0,0.5556,0.5556,3,43.53
64743,1,1.0,0.0,1.0,1,54.16
65618,2,2.0,1.0,0.5,1,52.71
84773,1,1.0,0.0,1.0,1,54.16
92664,3,3.0,0.0,0.6667,1,48.06
89900,26,26.0,0.7692,0.2308,1,45.43
94339,1,1.0,0.0,1.0,1,54.16
54027,3,3.0,1.0,0.3333,1,48.96
27917,436,15.03,0.3463,0.422,29,0.76
32451,157,6.04,0.1847,0.4522,26,0.76
45825,834,29.79,0.1115,0.1235,28,0.76
73789,183,6.78,0.5628,0.5956,27,0.76
34845,469,36.08,0.0021,0.1855,13,24.73
34125,743,26.54,0.1144,0.3069,28,0.76
40892,243,10.13,0.2675,0.4568,24,0.76
52697,4242,151.5,0.1136,0.0889,28,0.8
72052,1922,71.19,0.3621,0.1691,27,0.76
77946,1922,68.64,0.0286,0.2471,28,0.76
43276,5699,203.54,0.3106,0.5204,28,0.8
47537,3019,107.82,0.3286,0.2501,28,0.76
57035,358,12.79,0.1145,0.176,28,0.76
90684,47248,10.8,0.0356,0.0709,4373,1.74
91476,333,19.59,0.4204,0.3724,17,0.76
91620,63368,12.57,0.356,0.1096,5041,1.74
42733,505,18.04,0.6693,0.7327,28,0.76
74841,1456,52.0,0.4753,0.2878,28,0.76
81905,950,33.93,0.1484,0.2505,28,0.76
84655,1007,35.96,0.1996,0.424,28,0.76
38067,1635,56.38,0.6618,0.2789,29,0.76
89792,1255,66.05,0.2709,0.4223,19,0.76
75318,3461,123.61,0.4268,0.1049,28,0.8
79093,2076,71.59,0.2577,0.249,29,0.76
91775,93,13.29,0.0,0.7742,7,27.42
37184,1474,54.59,0.0502,0.4281,27,0.76
78998,759,28.11,0.2451,0.4242,27,0.76
13496,1294,44.62,0.3269,0.3462,29,0.76
28392,1345,48.04,0.0045,0.1175,28,0.76
31296,2096,83.84,0.385,0.3053,25,0.76
57960,783,27.96,0.2465,0.2222,28,0.76
46952,1828,63.03,0.2943,0.1652,29,0.76
34948,92463,21.13,0.3977,0.1167,4375,1.74
71720,419,14.96,0.2912,0.6014,28,0.76
32569,1866,64.34,0.2417,0.149,29,0.76
43236,2432,86.86,0.2007,0.1669,28,0.76
68572,1959,69.96,0.2358,0.3083,28,0.76
2399,174,6.44,0.2414,0.8103,27,0.76
8924,103,4.29,0.301,0.767,24,0.8
81073,883,36.79,0.1042,0.2582,24,0.76
81675,1370,47.24,0.4394,0.3212,29,0.76
82451,127,4.54,0.1024,0.8425,28,0.76
79153,2033,72.61,0.1249,0.0502,28,0.76
75223,469,16.75,0.6461,0.1045,28,0.76
45681,1509,55.89,0.3903,0.5958,27,0.76
64550,83,5.19,0.2771,0.7831,16,8.39
14006,158,6.08,0.3924,0.2911,26,0.76
15169,1324,47.29,0.3195,0.2032,28,0.76
70152,227,13.35,0.4934,0.6432,17,0.76
86419,534,9.37,0.0918,0.2472,57,1.36
39437,268,9.57,0.0,0.3022,28,0.72
36072,878,31.36,0.3747,0.3622,28,0.76
36515,1192,42.57,0.2508,0.0495,28,0.76
86032,764,27.29,0.3652,0.4359,28,0.76
86755,658,24.37,0.0699,0.4894,27,0.76
24382,94,4.48,0.4043,0.3191,21,0.8
81158,19,4.75,0.3684,0.4211,4,42.44
59631,75,2.68,0.0267,0.4133,28,0.99
82544,268,16.75,0.459,0.3657,16,6.75
39057,85,3.4,0.0,0.7176,25,0.95
45768,184,23.0,0.0489,0.1793,8,25.63
53766,483,17.25,0.4306,0.3934,28,0.76
34517,782,11.01,0.0307,0.1765,71,1.36
88101,596,21.29,0.1997,0.2819,28,0.76
758,375,13.39,0.4427,0.272,28,0.76
57439,99,3.81,0.0101,0.4343,26,0.87
87041,201,6.48,0.3184,0.4279,31,0.76
42825,985,37.88,0.0,0.1594,26,0.72
45766,755,26.96,0.4715,0.396,28,0.76
59454,253,10.54,0.498,0.1146,24,0.76
26555,285,10.56,0.4456,0.4667,27,0.76
37063,110,5.79,0.0,0.6727,19,0.76
43530,131,4.52,0.2748,0.1603,29,0.76
80477,153,5.46,0.8497,0.3856,28,0.76
89406,53,26.5,0.0,0.6792,2,38.6
37036,43,2.39,0.3953,0.3256,18,1.62
76047,610,21.79,0.3033,0.0836,28,0.76
45217,284,17.75,0.0176,0.7254,16,7.59
76187,500,17.24,0.384,0.058,29,0.76
40430,104,4.0,0.0,0.1635,26,0.83
677,150,8.33,0.0,0.1667,18,0.72
24564,64,5.33,0.8594,0.6719,12,31.7
79605,156,5.57,0.3526,0.3718,28,0.76
20874,85,4.25,0.2353,0.1529,20,0.87
91340,26489,11.05,0.1385,0.1523,2398,1.74
8506,165,55.0,0.0,0.8485,3,25.53
41819,126,4.5,0.3175,0.5476,28,0.76
35477,24,24.0,0.0,0.9167,1,47.77
90137,43,1.48,0.2093,0.6512,29,4.76
89841,9707,4.24,0.1055,0.0221,2289,1.4
44595,1348,48.14,0.4718,0.1254,28,0.76
11458,218,8.72,0.0505,0.2615,25,0.76
83457,168,18.67,0.4405,0.1786,9,24.2
88496,1,1.0,0.0,1.0,1,54.16
13650,69,2.3,0.0725,0.0435,30,1.1
83354,11,0.55,0.2727,0.5455,20,2.46
31142,94,7.83,0.0,0.2766,12,28.46
73407,4,4.0,1.0,0.25,1,48.84
36556,70,3.68,0.0714,0.4714,19,0.95
90480,4,0.57,0.0,0.75,7,38.12
91568,9,3.0,0.0,0.2222,3,42.43
20583,10,0.83,0.8,1.0,12,37.62
45966,18,0.64,0.6111,0.7778,28,2.46
13505,388,13.38,0.1624,0.0902,29,0.76
35168,431,21.55,0.58,0.0557,20,0.76
86275,41,2.41,0.0,0.561,17,1.58
52215,2,2.0,0.0,1.0,1,53.79
90092,6,6.0,1.0,0.8333,1,50.92
44518,64,2.91,0.1406,0.25,22,1.07
87455,10,0.91,0.2,0.4,11,35.88
89804,1,1.0,0.0,1.0,1,54.16
90889,1,1.0,0.0,1.0,1,54.16
88137,4,4.0,0.5,0.25,1,46.2
49766,1,1.0,0.0,1.0,1,54.16
16807,1,1.0,0.0,1.0,1,54.16
21630,5,5.0,0.2,0.2,1,45.08
22842,9,1.5,0.4444,0.2222,6,41.88
11092,5,1.25,0.6,0.6,4,46.43
93997,1,1.0,0.0,1.0,1,54.16
93428,1,1.0,1.0,1.0,1,54.88
11647,5,5.0,0.0,0.4,1,50.15
88531,2,2.0,1.0,1.0,1,54.71
77319,1,1.0,1.0,1.0,1,54.88
42323,1,1.0,0.0,1.0,1,54.16
63996,1,1.0,0.0,1.0,1,54.16
42374,891,38.74,0.1841,0.2065,23,0.76
43618,177,6.1,0.6271,0.5424,29,0.76
75013,1030,35.52,0.2621,0.4806,29,0.76
7216,1583,54.59,0.415,0.5047,29,0.76
52612,1561,55.75,0.2293,0.0884,28,0.76
78543,7404,255.31,0.5482,0.1163,29,0.8
22217,395,15.8,0.0785,0.119,25,0.76
42163,1534,54.79,0.1512,0.5111,28,0.76
50137,1115,39.82,0.296,0.426,28,0.76
61256,208,8.67,0.7981,0.1779,24,0.76
31857,2843,101.54,0.3373,0.2399,28,0.76
61466,713,25.46,0.2244,0.2805,28,0.76
81810,1035,36.96,0.0715,0.1816,28,0.76
90301,7589,1.09,0.0488,0.1165,6944,6.51
2542,473,18.19,0.5856,0.148,26,0.76
41477,588,20.28,0.1412,0.4133,29,0.76
45669,721,26.7,0.0,0.3551,27,0.72
51146,1905,68.04,0.2803,0.3491,28,0.76
57643,157,17.44,0.7006,0.6051,9,23.87
66770,1630,58.21,0.0374,0.484,28,0.76
92344,173,21.63,0.3815,0.8613,8,22.88
78730,1035,36.96,0.0039,0.085,28,0.76
81029,1269,45.32,0.2577,0.2931,28,0.76
35006,917,33.96,0.3184,0.0687,27,0.76
37258,583,20.82,0.2436,0.2041,28,0.76
46220,510,18.89,0.6686,0.2451,27,0.76
88475,568,21.85,0.3433,0.2887,26,0.76
29031,20,2.5,0.0,1.0,8,43.21
37488,1311,46.82,0.2571,0.0481,28,0.76
37469,590,23.6,0.239,0.3847,25,0.76
47553,3070,109.64,0.0153,0.1322,28,0.76
45654,2234,79.79,0.4011,0.1594,28,0.76
39187,20,0.83,0.05,0.4,24,2.45
41568,803,29.74,0.0374,0.2491,27,0.76
