user_id,Taste_Score,Taste_Label
55459,0.9979521806508744,Mainstream
83111,0.9979521806508744,Mainstream
30775,0.9979383440336506,Mainstream
20173,0.9979279665707328,Mainstream
35267,0.9979161066131124,Mainstream
66860,0.9978906254434812,Mainstream
68401,0.9978899158733672,Mainstream
80262,0.9978880747105916,Mainstream
83855,0.9978622426389196,Mainstream
82447,0.9978622426389196,Mainstream
75667,0.997838028558778,Mainstream
40879,0.9978380285587778,Mainstream
14992,0.9978138144786364,Mainstream
25060,0.9978128177731582,Mainstream
92443,0.9978071844328832,Mainstream
35037,0.9978024314476062,Mainstream
68199,0.9977965187071064,Mainstream
25173,0.9977965187071064,Mainstream
41662,0.9977965187071064,Mainstream
80544,0.9977898362499246,Mainstream
36980,0.9977653863183528,Mainstream
71079,0.9977503966496938,Mainstream
45144,0.9977377130839052,Mainstream
57847,0.9977179464878712,Mainstream
44601,0.9976973562836692,Mainstream
74142,0.9976745380026332,Mainstream
30512,0.997670259574939,Mainstream
58141,0.9976497517315538,Mainstream
36282,0.9976479480296656,Mainstream
90974,0.9976373976090326,Mainstream
25640,0.9976373976090326,Mainstream
92614,0.9976322088775736,Mainstream
54833,0.9976322088775736,Mainstream
55534,0.9976270201461148,Mainstream
21639,0.9976270201461148,Mainstream
28968,0.9976189109811024,Mainstream
89309,0.997606265220279,Mainstream
39059,0.997604535643126,Mainstream
18824,0.9975993469116672,Mainstream
49073,0.9975889694487492,Mainstream
29114,0.9975889694487492,Mainstream
13752,0.9975820511401372,Mainstream
86993,0.9975801980217592,Mainstream
45611,0.9975743152132348,Mainstream
42124,0.9975578370599956,Mainstream
1282,0.9975376586598776,Mainstream
35607,0.9975339112427126,Mainstream
27416,0.997512868054018,Mainstream
13154,0.9974955722824884,Mainstream
31440,0.9974955722824884,Mainstream
70472,0.9974955722824884,Mainstream
59417,0.9974886539738764,Mainstream
61304,0.9974886539738764,Mainstream
42996,0.9974765469338056,Mainstream
92495,0.9974762364968808,Mainstream
76825,0.9974678990480408,Mainstream
71085,0.9974538977091834,Mainstream
87011,0.9974517102058889,Mainstream
73934,0.997440225813593,Mainstream
81303,0.997440225813593,Mainstream
70598,0.9974263891963692,Mainstream
40678,0.9974263891963692,Mainstream
31136,0.9973883384990038,Mainstream
7676,0.9973883384990035,Mainstream
19698,0.9973874737104272,Mainstream
74319,0.9973874737104272,Mainstream
37905,0.99737450188178,Mainstream
46378,0.99737450188178,Mainstream
30970,0.9973729418710146,Mainstream
84314,0.9973295328758024,Mainstream
41056,0.9973232797891723,Mainstream
85046,0.9973226145671906,Mainstream
91427,0.9973156962585789,Mainstream
79912,0.9973156962585789,Mainstream
39570,0.9973053187956608,Mainstream
74997,0.9973053187956608,Mainstream
1507,0.9973039351339384,Mainstream
43266,0.9972892158359608,Mainstream
48923,0.9972845638698252,Mainstream
7014,0.997284563869825,Mainstream
10107,0.9972741864069072,Mainstream
59090,0.997247896834182,Mainstream
19316,0.9972305478448936,Mainstream
9196,0.997222299092318,Mainstream
62104,0.997222299092318,Mainstream
14734,0.997222299092318,Mainstream
88790,0.9972206605455414,Mainstream
27869,0.997218839938012,Mainstream
17508,0.9972119216294,Mainstream
30169,0.9972119216294,Mainstream
80778,0.9972119216294,Mainstream
80699,0.997205003320788,Mainstream
38923,0.9971600343148108,Mainstream
81785,0.9971600343148108,Mainstream
91772,0.9971572157446356,Mainstream
38226,0.9971417502134792,Mainstream
83369,0.997137549811822,Mainstream
91617,0.9971311402023728,Mainstream
7313,0.9971289019260572,Mainstream
34162,0.997117371411704,Mainstream
87539,0.99711252181302,Mainstream
74006,0.9971116061545272,Mainstream
88779,0.9971024098662504,Mainstream
77772,0.9971012286916094,Mainstream
